1	B1675	GJ8020	2	WuLanHaoTe	HangZhou	3	2019/7/24 21:40	2019/7/25 0:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	4	2019/7/25 8:45	2019/7/25 11:05
1	B1675	GJ8681	1	ShenZhen	WuLanHaoTe	4	2019/7/25 12:10	2019/7/25 16:15
1	B1675	GJ8681	2	WuLanHaoTe	HaErBin	4	2019/7/25 17:00	2019/7/25 18:05
1	B1675	GJ8826	1	HaErBin	YanTai	4	2019/7/25 18:55	2019/7/25 21:00
1	B1675	GJ8826	2	YanTai	HangZhou	4	2019/7/25 21:45	2019/7/25 23:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	5	2019/7/26 8:45	2019/7/26 11:05
1	B1675	GJ8787	1	ShenZhen	XuZhou	5	2019/7/26 12:10	2019/7/26 14:25
1	B1675	GJ8787	2	XuZhou	HaErBin	5	2019/7/26 15:10	2019/7/26 17:40
1	B1675	GJ8020	1	HaErBin	WuLanHaoTe	5	2019/7/26 18:55	2019/7/26 20:15
1	B1675	GJ8020	2	WuLanHaoTe	HangZhou	5	2019/7/26 21:40	2019/7/27 0:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	6	2019/7/27 8:45	2019/7/27 11:05
1	B1675	GJ8681	1	ShenZhen	WuLanHaoTe	6	2019/7/27 12:10	2019/7/27 16:15
1	B1675	GJ8681	2	WuLanHaoTe	HaErBin	6	2019/7/27 17:00	2019/7/27 18:05
1	B1675	GJ8826	1	HaErBin	YanTai	6	2019/7/27 18:55	2019/7/27 21:00
1	B1675	GJ8826	2	YanTai	HangZhou	6	2019/7/27 21:45	2019/7/27 23:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	7	2019/7/28 8:45	2019/7/28 11:05
1	B1675	GJ8787	1	ShenZhen	XuZhou	7	2019/7/28 12:10	2019/7/28 14:25
1	B1675	GJ8787	2	XuZhou	HaErBin	7	2019/7/28 15:10	2019/7/28 17:40
1	B1675	GJ8020	1	HaErBin	WuLanHaoTe	7	2019/7/28 18:55	2019/7/28 20:15
1	B1675	GJ8020	2	WuLanHaoTe	HangZhou	7	2019/7/28 21:40	2019/7/29 0:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	1	2019/7/29 8:45	2019/7/29 11:05
1	B1675	GJ8787	1	ShenZhen	XuZhou	1	2019/7/29 12:10	2019/7/29 14:25
1	B1675	GJ8787	2	XuZhou	HaErBin	1	2019/7/29 15:10	2019/7/29 17:40
1	B1675	GJ8020	1	HaErBin	WuLanHaoTe	1	2019/7/29 18:55	2019/7/29 20:15
1	B1675	GJ8020	2	WuLanHaoTe	HangZhou	1	2019/7/29 21:40	2019/7/30 0:45
1	B1675	GJ8737	1	HangZhou	ShenZhen	2	2019/7/30 8:45	2019/7/30 11:05
1	B1675	GJ8681	1	ShenZhen	WuLanHaoTe	2	2019/7/30 12:10	2019/7/30 16:15
1	B1675	GJ8681	2	WuLanHaoTe	HaErBin	2	2019/7/30 17:00	2019/7/30 18:05
1	B1675	GJ8826	1	HaErBin	YanTai	2	2019/7/30 18:55	2019/7/30 21:00
1	B1675	GJ8826	2	YanTai	HangZhou	2	2019/7/30 21:45	2019/7/30 23:45
